image_path,skeletal_image_path,label,nose_x,nose_y,neck_x,neck_y,r_shoulder_x,r_shoulder_y,r_elbow_x,r_elbow_y,r_wrist_x,r_wrist_y,l_shoulder_x,l_shoulder_y,l_elbow_x,l_elbow_y,l_wrist_x,l_wrist_y,l_hand_0_x,l_hand_0_y,l_hand_1_x,l_hand_1_y,l_hand_2_x,l_hand_2_y,l_hand_3_x,l_hand_3_y,l_hand_4_x,l_hand_4_y,l_hand_5_x,l_hand_5_y,l_hand_6_x,l_hand_6_y,l_hand_7_x,l_hand_7_y,l_hand_8_x,l_hand_8_y,l_hand_9_x,l_hand_9_y,l_hand_10_x,l_hand_10_y,l_hand_11_x,l_hand_11_y,l_hand_12_x,l_hand_12_y,l_hand_13_x,l_hand_13_y,l_hand_14_x,l_hand_14_y,l_hand_15_x,l_hand_15_y,l_hand_16_x,l_hand_16_y,l_hand_17_x,l_hand_17_y,l_hand_18_x,l_hand_18_y,l_hand_19_x,l_hand_19_y,l_hand_20_x,l_hand_20_y,r_hand_0_x,r_hand_0_y,r_hand_1_x,r_hand_1_y,r_hand_2_x,r_hand_2_y,r_hand_3_x,r_hand_3_y,r_hand_4_x,r_hand_4_y,r_hand_5_x,r_hand_5_y,r_hand_6_x,r_hand_6_y,r_hand_7_x,r_hand_7_y,r_hand_8_x,r_hand_8_y,r_hand_9_x,r_hand_9_y,r_hand_10_x,r_hand_10_y,r_hand_11_x,r_hand_11_y,r_hand_12_x,r_hand_12_y,r_hand_13_x,r_hand_13_y,r_hand_14_x,r_hand_14_y,r_hand_15_x,r_hand_15_y,r_hand_16_x,r_hand_16_y,r_hand_17_x,r_hand_17_y,r_hand_18_x,r_hand_18_y,r_hand_19_x,r_hand_19_y,r_hand_20_x,r_hand_20_y
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_1\Aakasham_1_30.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_1\Aakasham_1_30.jpg,Aakasham_A,0.530498915,0.203877206,0.531245353,0.29286228,0.457348001,0.294997921,0.340903689,0.29357416,0.409575975,0.203877206,0.605142705,0.290726638,0.68874375,0.320625623,0.636493097,0.216691057,0.636493097,0.216691057,0.63201447,0.202453445,0.630521594,0.185368311,0.629028718,0.17255446,0.627535842,0.164011893,0.621564339,0.171130699,0.61409996,0.158316848,0.605142705,0.151198042,0.59618545,0.142655475,0.612607084,0.17255446,0.603649829,0.159740609,0.594692575,0.154045565,0.587228196,0.14835052,0.606635581,0.175401982,0.597678326,0.165435654,0.590213947,0.162588132,0.587228196,0.161164371,0.600664078,0.186792072,0.594692575,0.176825744,0.590213947,0.17255446,0.588721071,0.171130699,0.414054603,0.203877206,0.428983361,0.193910878,0.442419243,0.182520788,0.449883622,0.173978221,0.455855125,0.168283176,0.443912119,0.166859415,0.452869374,0.156893087,0.461826628,0.151198042,0.472276759,0.144079236,0.439433491,0.164011893,0.44689787,0.154045565,0.455855125,0.14835052,0.46481238,0.144079236,0.434954864,0.165435654,0.440926367,0.152621804,0.449883622,0.14835052,0.457348001,0.146926759,0.427490485,0.168283176,0.433461988,0.158316848,0.439433491,0.154045565,0.443912119,0.154045565
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_1\Aakasham_1_410.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_1\Aakasham_1_410.jpg,Aakasham_C,0.522139159,0.198953164,0.517764487,0.294912416,0.440478606,0.293521702,0.320904225,0.282395991,0.290281518,0.18643674,0.595050367,0.296303129,0.705875404,0.292130988,0.730665215,0.196171737,0.72920699,0.187827454,0.730665215,0.173920316,0.732123439,0.158622465,0.733581663,0.150278182,0.735039887,0.146106041,0.753996801,0.161403892,0.755455025,0.154450323,0.749622129,0.150278182,0.745247456,0.146106041,0.753996801,0.168357461,0.748163904,0.160013178,0.736498111,0.157231751,0.730665215,0.155841037,0.752538577,0.176701744,0.743789232,0.168357461,0.732123439,0.165576034,0.723374094,0.16418532,0.748163904,0.183655313,0.73941456,0.176701744,0.72920699,0.173920316,0.72191587,0.172529602,0.291739742,0.179483171,0.288823293,0.16418532,0.284448621,0.148887468,0.281532173,0.141933899,0.275699276,0.139152472,0.25965881,0.150278182,0.249451241,0.141933899,0.245076568,0.13498033,0.243618344,0.132198903,0.264033483,0.155841037,0.272782828,0.148887468,0.285906845,0.148887468,0.29465619,0.15305961,0.269866379,0.162794606,0.281532173,0.155841037,0.293197966,0.155841037,0.300489087,0.158622465,0.2771575,0.171138889,0.288823293,0.16418532,0.297572638,0.162794606,0.303405535,0.162794606
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_1\Aakasham_1_5.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_1\Aakasham_1_5.jpg,Aakasham_A,0.526073979,0.215459397,0.534441297,0.292357019,0.475870073,0.293807917,0.4074102,0.282200729,0.459135437,0.199499513,0.593012521,0.29090612,0.634088444,0.295258816,0.568671233,0.206754006,0.567149902,0.205303107,0.568671233,0.184990528,0.571713894,0.164677948,0.573235224,0.147267166,0.574756555,0.134209079,0.553457928,0.161776151,0.547372606,0.151619861,0.541287284,0.14291447,0.533680631,0.135659978,0.541287284,0.167579745,0.535201962,0.155972557,0.527595309,0.147267166,0.521509987,0.140012673,0.535201962,0.174834238,0.524552648,0.16322705,0.519988657,0.157423456,0.513903335,0.15307076,0.52911664,0.184990528,0.519988657,0.177736035,0.515424665,0.171932441,0.512382004,0.166128847,0.465220759,0.200950411,0.471306081,0.182088731,0.475870073,0.167579745,0.481955395,0.155972557,0.484998056,0.14291447,0.472827412,0.154521659,0.480434064,0.141463572,0.486519386,0.131307282,0.494126038,0.124052789,0.475870073,0.155972557,0.481955395,0.141463572,0.489562047,0.131307282,0.495647369,0.124052789,0.477391403,0.158874354,0.483476725,0.144365369,0.491083378,0.134209079,0.497168699,0.128405485,0.478912734,0.164677948,0.483476725,0.15307076,0.489562047,0.145816267,0.494126038,0.141463572
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_11.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_11.jpg,Aakasham_A,0.537073538,0.227650327,0.53832442,0.330500598,0.467024164,0.333280335,0.371957157,0.33744994,0.431999477,0.233209801,0.609624675,0.327720861,0.675921404,0.362467574,0.622133492,0.249888223,0.619631729,0.247108486,0.60587203,0.235989538,0.593363213,0.222090853,0.585857923,0.210971904,0.579603515,0.199852956,0.578352633,0.217921247,0.56834558,0.213751641,0.56084029,0.210971904,0.554585881,0.206802299,0.582105278,0.21514151,0.574599988,0.210971904,0.567094698,0.208192167,0.562091172,0.204022562,0.589610568,0.213751641,0.58335616,0.208192167,0.579603515,0.204022562,0.577101752,0.202632693,0.599617622,0.213751641,0.595864977,0.206802299,0.593363213,0.202632693,0.59086145,0.199852956,0.437003004,0.233209801,0.455766229,0.233209801,0.473278573,0.234599669,0.483285626,0.234599669,0.488289153,0.235989538,0.485787389,0.220700984,0.492041798,0.219311116,0.494543561,0.220700984,0.497045324,0.22487059,0.480783863,0.213751641,0.485787389,0.210971904,0.487038271,0.212361773,0.489540034,0.216531379,0.472027691,0.208192167,0.477031218,0.204022562,0.479532981,0.204022562,0.482034744,0.20541243,0.459518874,0.204022562,0.464522401,0.198463088,0.467024164,0.195683351,0.470776809,0.195683351
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_209.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_209.jpg,Aakasham_B,0.512591426,0.220386479,0.506421476,0.329312769,0.428954318,0.342262048,0.304184204,0.328551046,0.232886997,0.229527147,0.583888634,0.31636349,0.692205545,0.287418042,0.731967449,0.174683141,0.731967449,0.165542474,0.73745185,0.147261138,0.742936251,0.130503248,0.748420651,0.118315691,0.751162851,0.110698468,0.766244953,0.133550137,0.764873853,0.12136258,0.758018352,0.116792246,0.751162851,0.115268802,0.762131653,0.139643915,0.755276152,0.124409469,0.744307351,0.119839136,0.73882295,0.119839136,0.756647252,0.145737694,0.748420651,0.130503248,0.73745185,0.127456359,0.731967449,0.127456359,0.749791751,0.150308028,0.742936251,0.138120471,0.73470965,0.133550137,0.730596349,0.133550137,0.230144797,0.221909924,0.223289296,0.205152033,0.213691595,0.188394143,0.204093894,0.18077692,0.197238393,0.174683141,0.189011792,0.19753481,0.186269592,0.189917587,0.194496193,0.186870698,0.202722794,0.185347254,0.191753993,0.205152033,0.197238393,0.196011366,0.210949395,0.192964477,0.219175995,0.192964477,0.197238393,0.215816146,0.205464994,0.203628589,0.216433795,0.2005817,0.224660396,0.199058255,0.204093894,0.223433369,0.210949395,0.214292701,0.219175995,0.209722367,0.226031496,0.206675478
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_22.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_22.jpg,Aakasham_A,0.540173053,0.225100624,0.535491682,0.333589559,0.470621243,0.336561859,0.41979492,0.308325013,0.462596034,0.186460729,0.60036212,0.33061726,0.628450351,0.32913111,0.577624028,0.196863778,0.577624028,0.195377628,0.585649237,0.17902998,0.595011981,0.161196183,0.599024585,0.147820835,0.60571226,0.135931636,0.568261285,0.141876235,0.561573611,0.122556288,0.556223471,0.11066709,0.550873332,0.098777891,0.554885936,0.143362385,0.548198262,0.122556288,0.542848123,0.11066709,0.533485379,0.097291742,0.546860728,0.150793134,0.537497984,0.131473187,0.532147845,0.119583989,0.526797705,0.10769479,0.540173053,0.161196183,0.53081031,0.149306984,0.526797705,0.138903936,0.522785101,0.128500887,0.461258499,0.18348843,0.45323329,0.164168482,0.445208082,0.147820835,0.442533012,0.135931636,0.433170268,0.125528588,0.470621243,0.127014738,0.481321522,0.11215324,0.486671661,0.100264041,0.4920218,0.089860993,0.481321522,0.128500887,0.4920218,0.113639389,0.500047009,0.100264041,0.506734683,0.089860993,0.48934673,0.137417786,0.498709474,0.119583989,0.506734683,0.10620864,0.514759892,0.094319442,0.493359335,0.149306984,0.500047009,0.135931636,0.508072218,0.124042438,0.514759892,0.11066709
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_308.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_308.jpg,Aakasham_C,0.562443382,0.220901661,0.561751865,0.331544442,0.480844331,0.326934326,0.352222097,0.308493863,0.273389115,0.210144723,0.642659399,0.336154558,0.751919146,0.316177389,0.796176259,0.205534608,0.794793224,0.196314376,0.798942328,0.177873912,0.805857502,0.160970154,0.811389641,0.148676511,0.815538745,0.140992985,0.829369093,0.16558027,0.830752128,0.153286627,0.825219989,0.147139806,0.81968785,0.144066395,0.827986058,0.173263796,0.81968785,0.157896743,0.807240537,0.154823333,0.800325363,0.154823333,0.823836954,0.180947323,0.812772676,0.16558027,0.800325363,0.162506859,0.794793224,0.162506859,0.81692178,0.187094144,0.808623571,0.174800501,0.798942328,0.170190386,0.793410189,0.16865368,0.27200608,0.202461197,0.262324837,0.187094144,0.251260558,0.171727091,0.24019628,0.164043564,0.231898072,0.157896743,0.223599863,0.180947323,0.219450759,0.176337207,0.229132002,0.174800501,0.237430211,0.173263796,0.227748967,0.190167555,0.230515037,0.182484028,0.24296235,0.177873912,0.251260558,0.174800501,0.233281106,0.197851081,0.238813246,0.188630849,0.249877524,0.182484028,0.256792698,0.179410617,0.241579315,0.203997902,0.245728419,0.196314376,0.254026628,0.190167555,0.259558767,0.185557439
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_319.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_319.jpg,Aakasham_C,0.565831154,0.220869118,0.562899349,0.331626189,0.482274717,0.325111067,0.354741207,0.305565701,0.277048379,0.209467654,0.643523982,0.338141311,0.754932565,0.318595945,0.80037554,0.207838874,0.80037554,0.201323752,0.804773247,0.183407167,0.810636857,0.167119362,0.815034564,0.155717899,0.819432271,0.144316436,0.831159491,0.170376923,0.832625393,0.15897546,0.826761783,0.152460338,0.822364076,0.149202777,0.828227686,0.178520826,0.819432271,0.162233021,0.809170955,0.160604241,0.803307345,0.160604241,0.822364076,0.185035948,0.812102759,0.170376923,0.803307345,0.167119362,0.797443735,0.168748143,0.815034564,0.19317985,0.807705052,0.180149606,0.798909638,0.176892045,0.79451193,0.175263265,0.275582476,0.202952533,0.263855257,0.185035948,0.252128038,0.170376923,0.238934916,0.163861802,0.230139502,0.162233021,0.230139502,0.176892045,0.221344087,0.173634484,0.225741794,0.172005704,0.228673599,0.172005704,0.233071307,0.185035948,0.234537209,0.178520826,0.246264428,0.175263265,0.255059843,0.175263265,0.238934916,0.19317985,0.241866721,0.186664728,0.25359394,0.181778387,0.260923452,0.180149606,0.247730331,0.201323752,0.249196233,0.19480863,0.256525745,0.189922289,0.262389355,0.188293508
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_33.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_33.jpg,Aakasham_A,0.537363081,0.228277367,0.535392468,0.33264684,0.469048517,0.334836409,0.425695044,0.296883874,0.469048517,0.194703971,0.60173642,0.33045727,0.616187577,0.328997557,0.56101043,0.197623396,0.559696688,0.199083109,0.568892879,0.181566555,0.579402812,0.162590287,0.582030295,0.150912584,0.58597152,0.140694593,0.551814238,0.145073732,0.543931789,0.12901689,0.538676822,0.1187989,0.530794373,0.110040622,0.537363081,0.146533445,0.529480631,0.12901689,0.522911923,0.117339187,0.515029473,0.107121197,0.528166889,0.153832009,0.517656957,0.13923488,0.51240199,0.12901689,0.507147024,0.117339187,0.52028444,0.166969426,0.51240199,0.159670861,0.507147024,0.149452871,0.50451954,0.13923488,0.469048517,0.193244258,0.466421034,0.172808277,0.459852326,0.155291722,0.458538584,0.143614019,0.455911101,0.133396029,0.467734775,0.137775168,0.471676,0.127557177,0.475617225,0.1187989,0.478244708,0.110040622,0.478244708,0.13923488,0.484813416,0.127557177,0.490068383,0.117339187,0.492695866,0.110040622,0.488754641,0.145073732,0.494009608,0.130476603,0.499264574,0.120258613,0.500578316,0.111500335,0.495323349,0.155291722,0.500578316,0.142154306,0.50451954,0.133396029,0.507147024,0.126097464
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_330.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_330.jpg,Aakasham_C,0.56563146,0.222186861,0.564202627,0.332524488,0.482759171,0.325380325,0.355593071,0.304741632,0.278436112,0.207898536,0.645646084,0.339668651,0.75423736,0.322205142,0.802817668,0.211073719,0.802817668,0.20313576,0.807104165,0.185672251,0.814248328,0.168208742,0.821392491,0.155508008,0.825678989,0.145982457,0.834251984,0.174559109,0.834251984,0.161858375,0.828536654,0.155508008,0.824250156,0.150745233,0.831394319,0.180909476,0.822821324,0.165033558,0.812819496,0.160270783,0.807104165,0.160270783,0.825678989,0.188847435,0.815677161,0.171383925,0.805675333,0.168208742,0.801388835,0.16662115,0.817105993,0.19361021,0.80996183,0.180909476,0.802817668,0.177734292,0.79853117,0.174559109,0.278436112,0.199960577,0.267005452,0.184084659,0.255574791,0.16662115,0.242715298,0.158683191,0.234142302,0.155508008,0.235571135,0.172971517,0.228426972,0.169796334,0.23271347,0.168208742,0.234142302,0.168208742,0.236999968,0.180909476,0.239857633,0.177734292,0.249859461,0.177734292,0.257003624,0.176146701,0.242715298,0.190435026,0.245572963,0.185672251,0.255574791,0.182497068,0.264147787,0.180909476,0.249859461,0.198372985,0.251288293,0.195197802,0.257003624,0.190435026,0.264147787,0.187259843
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_341.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_341.jpg,Aakasham_C,0.569411399,0.220733066,0.567296432,0.333531305,0.487632675,0.325698094,0.3579147,0.303765103,0.281775889,0.208199929,0.646960188,0.341364516,0.756938471,0.32256481,0.802057767,0.212899855,0.803467745,0.205066644,0.807697679,0.190966864,0.811927613,0.1737338,0.818977503,0.161200662,0.826027392,0.150234167,0.826027392,0.170600515,0.830257326,0.15963402,0.830257326,0.154934093,0.828847348,0.148667525,0.82743737,0.1737338,0.828847348,0.162767304,0.824617414,0.15963402,0.818977503,0.158067378,0.82743737,0.180000369,0.82743737,0.167467231,0.821797458,0.164333947,0.814747569,0.164333947,0.826027392,0.184700295,0.826027392,0.175300442,0.821797458,0.172167158,0.814747569,0.170600515,0.280365911,0.20193336,0.270496065,0.186266938,0.259216241,0.167467231,0.247936417,0.158067378,0.239476549,0.153367451,0.233836637,0.175300442,0.229606703,0.170600515,0.235246615,0.167467231,0.240886527,0.165900589,0.238066571,0.184700295,0.242296505,0.178433727,0.253576329,0.1737338,0.260626219,0.172167158,0.243706483,0.192533506,0.249346395,0.184700295,0.259216241,0.180000369,0.267676109,0.176867084,0.250756373,0.200366717,0.254986307,0.192533506,0.263446175,0.18783358,0.269086087,0.184700295
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_44.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_44.jpg,Aakasham_A,0.53682274,0.227025116,0.532298741,0.332585091,0.464438758,0.334739376,0.419198769,0.308887953,0.463146186,0.204046074,0.600158724,0.330430805,0.622132433,0.330430805,0.565259304,0.209790835,0.566551875,0.209790835,0.57172216,0.193992744,0.573014731,0.172449892,0.567844446,0.159524181,0.563966733,0.146598469,0.552333593,0.15377942,0.543285595,0.139417519,0.53682274,0.130800378,0.527774742,0.123619427,0.540700453,0.159524181,0.529067313,0.145162279,0.523897029,0.136545139,0.514849031,0.125055618,0.532945026,0.169577511,0.521311886,0.1566518,0.514849031,0.14947085,0.509678746,0.140853709,0.527774742,0.182503223,0.518726744,0.175322272,0.51355646,0.171013702,0.510971318,0.163832751,0.461853615,0.202609884,0.459268473,0.183939413,0.454098189,0.166705131,0.452805618,0.15234323,0.447635333,0.140853709,0.470901613,0.15090704,0.477364469,0.137981329,0.482534753,0.129364188,0.487705038,0.120747047,0.481242182,0.15521561,0.49029018,0.140853709,0.496753035,0.129364188,0.50192332,0.120747047,0.49029018,0.162396561,0.498045606,0.14803466,0.505801033,0.135108948,0.509678746,0.125055618,0.495460464,0.175322272,0.50192332,0.163832751,0.508386175,0.15234323,0.51355646,0.142289899
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_517.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_517.jpg,Aakasham_C,0.529804372,0.224928871,0.524681101,0.331460372,0.441976876,0.333900024,0.317554589,0.319262108,0.251683967,0.221676001,0.607385327,0.329020719,0.720097281,0.316009238,0.765474821,0.207038085,0.765474821,0.19890591,0.772793779,0.184267994,0.778648945,0.168003642,0.785967903,0.156618597,0.79182307,0.148486421,0.803533402,0.172882948,0.812316152,0.163124337,0.813779944,0.153365726,0.812316152,0.145233551,0.800605819,0.179388688,0.796214444,0.166377207,0.785967903,0.164750772,0.778648945,0.163124337,0.794750653,0.185894429,0.787431695,0.172882948,0.777185154,0.171256513,0.771329987,0.172882948,0.787431695,0.190773734,0.781576528,0.179388688,0.772793779,0.177762253,0.768402404,0.177762253,0.250220175,0.213543826,0.239973634,0.195653039,0.229727093,0.179388688,0.21801676,0.169630077,0.207770219,0.164750772,0.203378844,0.189147299,0.198987469,0.184267994,0.207770219,0.181015123,0.215089177,0.181015123,0.206306427,0.19890591,0.213625385,0.190773734,0.22679951,0.187520864,0.235582259,0.187520864,0.212161594,0.210290955,0.220944343,0.200532345,0.232654676,0.195653039,0.242901217,0.194026604,0.220944343,0.218423131,0.22679951,0.210290955,0.235582259,0.20541165,0.242901217,0.20215878
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_55.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_55.jpg,Aakasham_A,0.535044075,0.228960979,0.530523232,0.33301214,0.462710579,0.335164922,0.414918804,0.309331531,0.46012724,0.201692399,0.598335885,0.330859357,0.621585937,0.323683415,0.564752476,0.204562776,0.567335815,0.205997964,0.568627484,0.190210892,0.566044145,0.168683065,0.559585797,0.15576637,0.555710789,0.145720051,0.55183578,0.150025616,0.541502423,0.138544109,0.535044075,0.131368166,0.527294058,0.124192224,0.541502423,0.157201558,0.528585727,0.142849674,0.523419049,0.13710892,0.515669032,0.12849779,0.535044075,0.165812689,0.522127379,0.15576637,0.516960701,0.151460804,0.511794023,0.145720051,0.531169067,0.178729384,0.52083571,0.172988631,0.516960701,0.170118254,0.514377362,0.167247877,0.457543901,0.201692399,0.454960561,0.18303495,0.449793883,0.1643775,0.448502214,0.150025616,0.440752196,0.13710892,0.471752266,0.152895993,0.480793953,0.139979297,0.485960631,0.129932978,0.49112731,0.121321847,0.480793953,0.157201558,0.49112731,0.142849674,0.497585657,0.129932978,0.505335675,0.121321847,0.48854397,0.165812689,0.497585657,0.151460804,0.506627345,0.13710892,0.513085692,0.125627413,0.492418979,0.177294196,0.501460666,0.165812689,0.507919014,0.154331181,0.516960701,0.142849674
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_66.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_66.jpg,Aakasham_A,0.531559434,0.228568776,0.529631313,0.334258384,0.463432484,0.335686622,0.404303434,0.318547767,0.446722101,0.210001683,0.595830142,0.332830146,0.625394667,0.324260718,0.580405172,0.210001683,0.581690586,0.207145207,0.582976,0.192862828,0.582976,0.174295734,0.581690586,0.162869831,0.585546829,0.151443927,0.564980202,0.155728641,0.555982303,0.144302737,0.550840647,0.137161548,0.544413576,0.130020358,0.557267717,0.160013355,0.548269818,0.147159213,0.543128162,0.141446262,0.536701091,0.138589786,0.553411475,0.167154545,0.544413576,0.157156879,0.540557333,0.152872165,0.534130263,0.151443927,0.550840647,0.175723972,0.540557333,0.17001102,0.537986505,0.167154545,0.534130263,0.167154545,0.445436686,0.208573445,0.442865858,0.19143459,0.437724201,0.172867496,0.436438787,0.161441593,0.427440888,0.150015689,0.458290828,0.161441593,0.467288727,0.148587451,0.475001212,0.137161548,0.482713697,0.127163882,0.469859555,0.165726307,0.481428283,0.151443927,0.487855353,0.140018024,0.49299701,0.12859212,0.47757204,0.174295734,0.487855353,0.160013355,0.495567838,0.145730975,0.500709495,0.134305072,0.481428283,0.185721638,0.490426182,0.174295734,0.498138666,0.162869831,0.504565737,0.150015689
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_10\Aakasham_10_77.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_10\Aakasham_10_77.jpg,Aakasham_A,0.527946615,0.228005337,0.524837,0.333041225,0.45082816,0.33995148,0.356295861,0.346861736,0.379928936,0.241825848,0.598845839,0.326130969,0.667257371,0.352389941,0.662281987,0.240443797,0.661038141,0.237679695,0.669745063,0.222477132,0.680939678,0.204510467,0.68342737,0.192072007,0.68342737,0.181015597,0.675964293,0.189307904,0.675964293,0.174105342,0.67720814,0.167195086,0.679695832,0.163048932,0.666013525,0.187925853,0.666013525,0.172723291,0.666013525,0.169959188,0.667257371,0.167195086,0.656062757,0.190689956,0.656062757,0.178251495,0.657306603,0.176869444,0.658550449,0.175487393,0.646111989,0.19621816,0.646111989,0.187925853,0.647355835,0.186543802,0.648599681,0.185161751,0.382416628,0.237679695,0.387392012,0.222477132,0.389879704,0.207274569,0.388635858,0.194836109,0.383660474,0.185161751,0.387392012,0.192072007,0.386148166,0.181015597,0.383660474,0.175487393,0.382416628,0.169959188,0.382416628,0.189307904,0.379928936,0.178251495,0.376197398,0.174105342,0.37246586,0.169959188,0.376197398,0.192072007,0.37246586,0.181015597,0.367490476,0.176869444,0.362515091,0.174105342,0.369978168,0.198982262,0.362515091,0.189307904,0.357539707,0.186543802,0.350076631,0.1837797
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_2\Aakasham_2_0.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_2\Aakasham_2_0.jpg,Aakasham_A,0.58654505,0.19047159,0.584199575,0.295605327,0.502107956,0.300824733,0.391088814,0.266525783,0.317597269,0.168102709,0.666291194,0.290385922,0.763237487,0.256086972,0.810146984,0.142751311,0.811710634,0.138277535,0.817965234,0.12187369,0.822656183,0.106961103,0.824219833,0.095031033,0.821092533,0.086083481,0.847674581,0.105469844,0.844547282,0.093539775,0.832038083,0.089065999,0.819528883,0.08757474,0.842983632,0.108452362,0.833601732,0.093539775,0.819528883,0.089065999,0.810146984,0.089065999,0.835165382,0.111434879,0.825783483,0.096522292,0.813274284,0.093539775,0.805456034,0.095031033,0.824219833,0.117399914,0.817965234,0.103978585,0.807019684,0.100996068,0.800765085,0.099504809,0.317597269,0.159155157,0.308215369,0.145733829,0.30039712,0.132312501,0.29570617,0.124856207,0.292578871,0.118891172,0.275378722,0.138277535,0.272251422,0.127838725,0.278506022,0.124856207,0.286324271,0.12187369,0.276942372,0.141260053,0.280069671,0.127838725,0.292578871,0.124856207,0.30196077,0.123364948,0.283196971,0.145733829,0.286324271,0.132312501,0.29726982,0.127838725,0.30665172,0.129329983,0.289451571,0.150207605,0.292578871,0.138277535,0.30196077,0.133803759,0.309779019,0.133803759
C:\Users\navne\Pictures\Kathakali\Uniform_Images\Aakasham\Aakasham_2\Aakasham_2_10.jpg,C:\Users\navne\Pictures\Kathakali\Uniform_Skeletal_Images\Aakasham\Aakasham_2\Aakasham_2_10.jpg,Aakasham_B,0.590882793,0.190981084,0.596315357,0.294602225,0.513274726,0.297562829,0.403071271,0.264996185,0.33167185,0.162855346,0.679355989,0.291641621,0.778694314,0.262035581,0.826811316,0.149532628,0.828363477,0.142131117,0.834572122,0.127328097,0.837676445,0.112525077,0.837676445,0.103643265,0.834572122,0.097722057,0.864063188,0.114005379,0.862511026,0.103643265,0.848541574,0.100682661,0.836124284,0.100682661,0.859406704,0.116965983,0.851645897,0.103643265,0.836124284,0.100682661,0.828363477,0.102162963,0.851645897,0.121406889,0.84388509,0.108084171,0.8314678,0.105123567,0.822154832,0.108084171,0.842332929,0.125847795,0.836124284,0.114005379,0.825259154,0.109564473,0.819050509,0.111044775,0.330119688,0.153973534,0.319254559,0.140650815,0.311493752,0.125847795,0.305285107,0.119926587,0.302180784,0.114005379,0.286659171,0.131769003,0.28510701,0.121406889,0.295972139,0.118446285,0.305285107,0.119926587,0.289763494,0.134729607,0.294419978,0.119926587,0.309941591,0.118446285,0.319254559,0.119926587,0.2975243,0.139170513,0.303732946,0.124367493,0.316150236,0.121406889,0.323911043,0.124367493,0.306837268,0.143611419,0.311493752,0.130288701,0.32080672,0.127328097,0.327015366,0.128808399
